 Subj,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
"SPAN","295","Gringos! LatAm Views of the US","94076","A","LEC","M","25","25","12:50","13:40","M  W  F   ","WATERM","400","Oyata, Martin ","3"
"SPAN","295","Spanish&Portuguese Explorers","94077","B","SEM","M","25","22","10:00","11:15"," T  R    ","WATERM","457","Maura, Juan F.","3"
"SPAN","297","Advanced Readings & Research","91020","A","TD","M","10","0","TBA","","       ","","","Mazzoni, Maria-Cristina ","1 to 6"
"SPAN","299","Urban Imaginaries","94093","A","LEC","M","25","16","11:45","12:35","M  W  F   ","WATERM","400","Lopez-Vicuna, Ignacio ","3"
"SPCH","011","Effective Speaking","91353","A","LCDS","M","25","25","11:30","12:45"," T  R    ","L/L-A","A161","Marty, Jillian Alejandria","3"
"SPCH","011","Effective Speaking","91354","B","LCDS","M","25","26","13:00","14:15"," T  R    ","LAFAYE","L311","Marty, Jillian Alejandria","3"
"SPCH","011","Effective Speaking","91355","C","LCDS","M","25","24","16:00","18:45"," T      ","LAFAYE","L300","Marty, Jillian Alejandria","3"
"SPCH","011","Effective Speaking","94358","Z1","LEC","C","20","17","16:00","18:45"," T      ","L/L-D","D107","Hardy, James Peter Edward","3"
"SPCH","011","Effective Speaking","94359","Z2","LEC","C","20","18","16:00","18:45","   R    ","KALKIN","300","Hardy, James Peter Edward","3"
"SPCH","051","Persuasion","93608","A","LEC","M","30","29","10:00","11:15"," T  R    ","LAFAYE","L300","Snider, Alfred Charles","3"
"SPCH","071","Fundamentals of Debate","92925","A","LEC","M","25","7","16:05","19:05","  W     ","WATERM","401","Marty, Jillian Alejandria","3"
"SPCH","083","Rhetoric of Reggae Music","93609","A","LEC","M","90","65","16:05","19:05","  W     ","WATERM","413","Snider, Alfred Charles","3"
"SPCH","083","Rhetoric of Reggae Music","94476","ZRA","LEC","C","10","1","16:05","19:05","  W     ","WATERM","413","Snider, Alfred Charles","3"
"SPCH","197","Readings and Research","91701","A","INTN","M","25","9","TBA","","       ","","","Snider, Alfred Charles","1 to 6"
"STAT","051","Probability With Statistics","91229","A","LEC","M","48","46","10:40","11:30","M  W  F   ","AIKEN","110","Weaver, Sheila O.","3"
"STAT","051","Probability With Statistics","91230","B","LEC","M","48","46","11:45","12:35","M  W  F   ","VOTEY","207","Weaver, Sheila O.","3"
"STAT","051","Probability With Statistics","91231","C","LEC","M","48","44","13:00","14:15"," T  R    ","KALKIN","002","Benway, Karen ","3"
"STAT","051","Probability With Statistics","93828","D","LEC","M","49","47","10:00","11:15"," T  R    ","ROWELL","111","Benway, Karen ","3"
"STAT","051","Probability With Statistics","94948","ZRB","LEC","C","1","1","11:45","12:35","M  W  F   ","VOTEY","207","Weaver, Sheila O.","3"
"STAT","111","Elements of Statistics","91232","A","LEC","M","50","52","09:35","10:25","M  W  F   ","LAFAYE","L403","Karstens, Karla Ann","3"
"STAT","111","Elements of Statistics","91233","B","LEC","M","50","53","10:40","11:30","M  W  F   ","LAFAYE","L403","Karstens, Karla Ann","3"
"STAT","111","Elements of Statistics","93829","C","LEC","M","50","48","12:50","13:40","M  W  F   ","LAFAYE","L403","Benway, Karen ","3"
"STAT","111","Elements of Statistics","91234","D","LEC","M","50","52","10:00","11:15"," T  R    ","LAFAYE","L403","Crocker, Abigail Miles","3"
"STAT","111","Elements of Statistics","91911","E","LEC","M","50","50","13:00","14:15"," T  R    ","ROWELL","118","Crocker, Abigail Miles","3"
"STAT","111","Elements of Statistics","93178","F","LEC","M","49","49","11:45","12:35","M  W  F   ","LAFAYE","L403","Benway, Karen ","3"
"STAT","111","Elements of Statistics","91139","Z1","LEC","C","28","27","17:30","20:30","   R    ","LAFAYE","L102","Aguiar, Neil W.","3"
"STAT","111","Elements of Statistics","94949","ZRF","LEC","C","1","1","11:45","12:35","M  W  F   ","LAFAYE","L403","Benway, Karen ","3"
"STAT","141","Basic Statistical Methods","91235","A","LEC","M","50","53","11:45","12:35","M  W  F   ","WATERM","427","Crocker, Abigail Miles","3"
"STAT","141","Basic Statistical Methods","91236","B","LEC","M","50","48","13:00","14:15"," T  R    ","ROWELL","110","Aleong, John ","3"
"STAT","141","Basic Statistical Methods","91237","C","LEC","M","50","56","11:30","12:45"," T  R    ","ROWELL","110","Crocker, Abigail Miles","3"
"STAT","141","Basic Statistical Methods","91238","D","LEC","M","50","52","10:00","11:15"," T  R    ","ROWELL","110","Aleong, John ","3"
"STAT","141","Basic Statistical Methods","91240","E","LEC","M","50","42","14:30","15:45"," T  R    ","ROWELL","110","Aleong, John ","3"
"STAT","141","Basic Statistical Methods","91241","F","LEC","M","50","52","12:50","13:40","M  W  F   ","ROWELL","110","Crocker, Abigail Miles","3"
"STAT","141","Basic Statistical Methods","91242","G","LEC","M","40","38","10:40","11:30","M  W  F   ","L/L CM","216","Merrill, Katherine J","3"
"STAT","141","Basic Statistical Methods","93604","H","LEC","M","30","26","09:35","10:25","M  W  F   ","L/L CM","216","Merrill, Katherine J","3"
"STAT","141","Basic Statistical Methods","93864","I","LEC","M","50","47","11:45","12:35","M  W  F   ","L/L CM","216","Merrill, Katherine J","3"
"STAT","143","Statistics for Engineering","91252","A","LEC","M","65","61","16:00","17:15"," T  R    ","AIKEN","102","Solomon, Jeff ","3"
"STAT","151","Applied Probability","91254","A","LEC","M","30","37","16:00","17:15"," T  R    ","LAFAYE","L100","Cole, Bernard Francis","3"
"STAT","183","Statistics for Business","91729","A","LEC","M","50","51","14:30","15:45"," T  R    ","KALKIN","002","Merrill, Katherine J","3"
"STAT","183","Statistics for Business","91730","Z1","LEC","C","29","30","16:00","17:15"," T  R    ","KALKIN","325","Merrill, Katherine J","3"
"STAT","200","Med Biostatistics&Epidemiology","91257","A","LEC","M","35","33","12:50","15:50","  W     ","KALKIN","325","Callas, Peter William","3"
"STAT","200","Med Biostatistics&Epidemiology","91141","Z1","LEC","C","30","15","17:10","20:10","  W     ","KALKIN","325","Callas, Peter William","3"
"STAT","201","Stat Analysis Via Computers","93866","A","LEC","M","28","33","08:30","09:45"," T  R    ","VOTEY","205","Weaver, Sheila O.","3"
"STAT","211","Statistical Methods I","91261","A","LEC","M","32","30","16:00","17:15"," T  R    ","VOTEY","209","Dickey, Douglas ","3"
"STAT","211","Statistical Methods I","94592","ZRA","LEC","C","8","4","16:00","17:15"," T  R    ","VOTEY","209","Dickey, Douglas ","3"
"STAT","221","Statistical Methods II","91263","A","LEC","M","40","37","11:30","12:45"," T  R    ","VOTEY","207","Mickey, Ruth ","3"
"STAT","224","Stats for Quality&Productivity","91264","A","LEC","M","35","35","14:30","15:45"," T  R    ","ROWELL","102","Weaver, Sheila O.","3"
"STAT","235","Categorical Data Analysis","93867","A","LEC","M","20","19","16:00","17:15"," T  R    ","KALKIN","002","Mickey, Ruth ","3"
"STAT","251","Probability Theory","91265","A","LEC","M","20","14","10:00","11:15"," T  R    ","LAFAYE","L308","Buzas, Jeff Sandor","3"
"STAT","281","Statistics Practicum","91266","A","PRAC","M","5","3","TBA","","       ","","","Buzas, Jeff Sandor","1 to 4"
"STAT","293","Undergrad Honors Thesis","91916","A","TD","M","5","1","TBA","","       ","","","Buzas, Jeff Sandor","1 to 8"
"STAT","330","Bayesian Statistics","93868","A","LEC","M","20","18","13:00","14:15"," T  R    ","LAFAYE","L308","Jefferys, William H.","3"
"STAT","381","Statistical Research","91268","A","TD","M","5","1","TBA","","       ","","","Buzas, Jeff Sandor","1 to 3"
"STAT","391","Master's Thesis Research","91269","A","TD","M","5","0","TBA","","       ","","","Single, Richard ","1 to 6"
"STAT","391","Master's Thesis Research","94812","B","TD","M","1","1","TBA","","       ","","","Callas, Peter William","1 to 6"
"SURG","195","EMT - Basic","91941","A","LEC","M","14","1","17:10","18:00","M  W  F   ","ROWELL","111","Malone, Patrick T.","3"
"SURG","195","EMT - Basic","91942","B","LEC","M","24","17","08:30","09:20","M  W  F   ","ROWELL","111","LaMonda, Chris John","3"
"SURG","195","Wilderness First Responder","91943","C","LEC","M","24","20","14:30","15:45"," T  R    ","ROWELL","111","Malone, Patrick T.","3"
"SURG","195","EMS Teaching Assistant","93497","D","LEC","M","3","1","TBA","","       ","ONCMP","SEE NOTES","Malone, Patrick T.","3"
"SURG","195","Wilderness First Responder","91944","Z1","LEC","C","24","12","16:00","17:15"," T  R    ","ROWELL","111","Malone, Patrick T.","3"
"SURG","195","EMT - Basic","93477","ZRA","LEC","C","5","0","17:10","18:00","M  W  F   ","ROWELL","111","Malone, Patrick T.","3"
"SURG","196","EMT - Basic","91945","A","LAB","M","14","1","18:15","19:05","M  W  F   ","ROWELL","111","Malone, Patrick T.","3"
"SURG","196","EMT - Basic","91946","B","LAB","M","24","16","09:35","10:25","M  W  F   ","ROWELL","111","LaMonda, Chris John","3"
"SURG","196","EMT - Basic","93476","ZRA","LAB","C","5","0","18:15","19:05","M  W  F   ","ROWELL","111","Malone, Patrick T.","3"
"SURG","197","EMT - Intermediate","91407","A","LEC","M","24","4","17:30","18:45"," T  R    ","ROWELL","111","LaMonda, Chris John","3"
"SURG","198","EMT - Intermediate","91408","A","LAB","M","24","4","19:00","20:15"," T  R    ","ROWELL","111","LaMonda, Chris John","3"
"SURG","200","Introduction to CTS I","93003","A","LEC","M","30","27","16:00","17:15"," T  R    ","ROWELL","110","Freeman, Kalev ","3"
"SURG","200","Introduction to CTS I","93004","ZRA","LEC","C","10","8","16:00","17:15"," T  R    ","ROWELL","110","Freeman, Kalev ","3"
"SURG","201","EMS Research","94551","A","LEC","M","20","5","17:30","18:45"," T  R    ","ROWELL","110","Freeman, Kalev ","3"
"SURG","201","EMS Research","94724","ZRA","LEC","C","5","0","17:30","18:45"," T  R    ","ROWELL","110","Freeman, Kalev ","3"
"SURG","220","Adv Topics in EMS Research","94552","A","LEC","M","10","3","16:00","17:30"," T  R    ","ONCMP","SEE NOTES","Freeman, Kalev ","3 to 6"
"SURG","220","Adv Topics in EMS Research","94725","ZRA","LEC","C","5","0","16:00","17:30"," T  R    ","ONCMP","SEE NOTES","Freeman, Kalev ","3 to 6"
"SURG","295","Advanced Special Topics","94553","A","LEC","M","10","1","TBA","","       ","ONCMP","SEE NOTES","Freeman, Kalev ","1 to 6"
"SWSS","002","Foundations of Social Work","90891","A","LEC","M","55","60","10:00","11:15"," T  R    ","WATERM","427","Cuddy, Celia A","3"
"SWSS","008","SLCivic Engagemnt&Self-Reflect","91925","A","LEC","M","50","26","18:00","20:00","  W     ","ONCMP","SEE NOTES","Brickner-McDonald, Kailee Ann","1"
"SWSS","047","D2: Theories in Social Work I","90887","A","LCDS","M","50","33","16:00","18:45"," T      ","WATERM","427","Burford, Gale E","3"
"SWSS","058","SL:Civic Engagement&Leadership","91926","A","LEC","M","12","7","18:00","20:00","   R    ","ONCMP","SEE NOTES","Brickner-McDonald, Kailee Ann","1"
"SWSS","150","Group Work","95000","A","INTN","M","1","1","08:30","11:30","M       ","ONCMP","SEE NOTES","Barna, Jacquelyn Lee","1"
"SWSS","163","Theory & Integration Prep Sem","92011","A","SEM","M","25","23","16:00","18:45","   R    ","WATERM","458","Barna, Jacquelyn Lee","3"
"SWSS","164","Intro Social Work Research","90956","A","LCDS","M","45","32","11:30","12:45"," T  R    ","HILLS","234","Widrick, Gary Charles","3"
"SWSS","165","Iss & Pol in Social Welfare I","91218","A","LCDS","M","45","32","14:30","15:45"," T  R    ","JEFFRD","112","Patterson, Fiona ","3"
"SWSS","168","Social Work Practice I","90955","A","SEM","M","20","17","12:50","15:50","M       ","WATERM","456","Melekis, Kelly Ann","3"
"SWSS","168","Social Work Practice I","91909","B","SEM","M","20","20","12:50","15:50","M       ","WATERM","458","Strolin, Jessica ","3"
"SWSS","171","Field Experience Seminar I","90960","A","SEM","M","12","13","12:50","15:50","    F   ","WATERM","456","Richards, Julie Lynn","3"
"SWSS","171","Field Experience Seminar I","91219","B","SEM","M","12","11","12:50","15:50","    F   ","WATERM","458","Richards, Julie Lynn","3"
"SWSS","171","Field Experience Seminar I","94881","C","SEM","M","12","13","12:50","15:50","    F   ","WATERM","539","Sienkewicz, Jean M.","3"
"SWSS","173","Field Experience I","91089","A","PRAC","M","40","37","TBA","","       ","","","Barna, Jacquelyn Lee","6"
"SWSS","212","Social Work Practice I","90995","A","SEM","M","15","17","16:00","18:45"," T      ","WATERM","539","Roche, Susan E.","3"
"SWSS","216","Th Found of Hum Beh&Soc Envr I","90898","A","SEM","M","30","19","13:00","15:45"," T      ","WATERM","457","Witkin, Stanley ","3"
"SWSS","220","Soc Welfare Pol & Services I","91012","A","SEM","M","30","20","12:50","15:50","M       ","WATERM","539","Pugh, Ann Denison","3"
"SWSS","224","Child Abuse & Neglect","90996","A","SEM","M","16","15","16:05","19:05","M       ","WATERM","456","Solomon, Brenda ","3"
"SWSS","224","Child Abuse & Neglect","94588","ZR1","SEM","C","2","2","16:05","19:05","M       ","WATERM","456","Solomon, Brenda ","3"
"SWSS","229","D2:Soc Work&Disability Rights","91921","A","LEC","M","16","16","16:05","19:05","M       ","WATERM","458","Patterson, Fiona ","3"
"SWSS","229","D2:Soc Work&Disability Rights","94589","ZR1","LEC","C","2","2","16:05","19:05","M       ","WATERM","458","Patterson, Fiona ","3"
"SWSS","290","Foundation Yr Field Practicum","91075","A","PRAC","M","30","17","TBA","","       ","","","Barna, Jacquelyn Lee","3 to 4"
"SWSS","314","Transformative Social Work I","91939","A","LEC","M","15","15","12:50","15:50","  W     ","WATERM","458","Solomon, Brenda ","3"
"SWSS","314","Transformative Social Work I","91940","B","LEC","M","15","11","12:50","15:50","  W     ","OMANEX","A303","Patterson, Fiona ","3"
"SWSS","320","Adv Soc Welf Policy Anyl&Prac","90957","A","SEM","M","12","7","16:05","19:05","  W     ","WATERM","423","Pugh, Ann Denison","3"
"SWSS","327","Adv Social Work Research","91221","A","SEM","M","15","12","16:00","18:45","   R    ","WATERM","402","Solomon, Brenda ","3"
"SWSS","327","Adv Social Work Research","91614","B","SEM","M","15","15","16:00","18:45","   R    ","WATERM","403","Witkin, Stanley ","3"
"SWSS","334","Intrdsc Sem Neurodev Disabil I","94240","A","SEM","M","2","0","17:30","20:15","   R    ","LAFAYE","L200","Potvin, Marie-Christine ","3"
"SWSS","380","SW Resp to Violence Mult Comm","94238","A","SEM","M","15","14","13:00","15:45","   R    ","WATERM","423","Roche, Susan E.","3"
"SWSS","380","AdressingSubstance Abuse in SW","91912","B","SEM","M","15","15","16:05","19:05","  W     ","WATERM","456","Leibowitz, George ","3"
"SWSS","390","Concentration Yr Field Pract","91079","A","PRAC","M","30","26","TBA","","       ","","","Barna, Jacquelyn Lee","3 to 4"
"THE","010","TAP:Acting I: Intro to Acting","91340","A","PERF","M","16","16","13:00","14:15"," T  R    ","RT THR","390","Carleton, Sarah E","3"
"THE","010","Acting I: Intro to Acting","91341","B","PERF","M","16","16","10:40","11:55","M  W     ","RT THR","390","Tkatch, Peter Jack ","3"
"THE","020","Fundamentals of Lighting","91342","A","LCLB","M","18","17","10:00","11:15"," T  R    ","RT THR","111","Forbes, John B","4"
"THE","030","Fundamentals of Scenery","91343","A","LCLB","M","20","16","10:00","11:15"," T  R    ","RT THR","210","Modereger, Jeffrey Robin","4"
"THE","040","Fundamentals of Costuming","94606","A","LEC","M","16","12","11:30","12:45"," T  R    ","RT THR","210","Fulton, Jenny C","4"
"THE","040","Fundamentals of Costuming","94607","L01","LAB","M","8","7","16:00","18:00"," T      ","RT THR","109","Fulton, Jenny C","0"
"THE","040","Fundamentals of Costuming","94608","L02","LAB","M","8","5","16:00","18:00","   R    ","RT THR","109","Fulton, Jenny C","0"
"THE","050","Dramatic Analysis","91345","A","LCDS","M","25","24","10:40","11:55","M  W     ","RT THR","300","Greeley, Lynne ","3"
"THE","110","Acting II:Cntmp Scene Study","91346","A","PERF","M","16","15","10:00","11:15"," T  R    ","RT THR","390","Tkatch, Peter Jack ","3"
"THE","112","Acting IV: Movement","91351","A","PERF","M","16","12","14:30","15:45"," T  R    ","RT THR","390","Carleton, Sarah E","3"
"THE","120","Lighting Design","91347","A","LCLB","M","7","7","13:00","14:15"," T  R    ","RT THR","111","Forbes, John B","3"
"THE","131","Scene Painting Concepts&Appl","93079","A","LCLB","M","8","4","15:00","18:00","  W     ","ONCMP","SEE NOTES","Modereger, Jeffrey Robin","3"
"THE","151","Hst II:Ren-Contemp Eur&US","91350","A","LCDS","M","25","16","12:50","14:05","M  W     ","RT THR","300","Greeley, Lynne ","3"
"THE","190","Theatre Practicum","91356","A","INTN","M","14","8","TBA","","       ","","","Carleton, Sarah E","0.5 to 3"
"THE","190","Theatre Practicum","91357","B","INTN","M","14","2","TBA","","       ","","","Forbes, John B","0.5 to 3"
"THE","190","Theatre Practicum","91358","C","INTN","M","14","2","TBA","","       ","","","Greeley, Lynne ","0.5 to 3"
"THE","190","Theatre Practicum","91359","D","INTN","M","14","3","TBA","","       ","","","Modereger, Jeffrey Robin","0.5 to 3"
"THE","190","Theatre Practicum","91360","E","INTN","M","14","2","TBA","","       ","","","Ramos, Gregory ","0.5 to 3"
"THE","190","Theatre Practicum","91362","F","INTN","M","14","0","TBA","","       ","","","Tkatch, Peter Jack ","0.5 to 3"
"THE","197","Readings & Research","91363","A","TD","M","10","0","TBA","","       ","","","Carleton, Sarah E","0.5 to 9"
"THE","197","Readings & Research","91364","B","TD","M","10","0","TBA","","       ","","","Forbes, John B","0.5 to 9"
"THE","197","Readings & Research","91365","C","TD","M","10","0","TBA","","       ","","","Greeley, Lynne ","0.5 to 9"
"THE","197","Readings & Research","91366","D","TD","M","10","0","TBA","","       ","","","Modereger, Jeffrey Robin","0.5 to 9"
"THE","197","Readings & Research","91367","E","TD","M","10","1","TBA","","       ","","","Ramos, Gregory ","0.5 to 9"
"THE","197","Readings & Research","91369","F","TD","M","10","0","TBA","","       ","","","Tkatch, Peter Jack ","0.5 to 9"
"THE","200","Professional Preparation","91370","A","TD","M","5","0","TBA","","       ","","","Carleton, Sarah E","1 to 3"
"THE","200","Professional Preparation","91371","B","TD","M","5","1","TBA","","       ","","","Forbes, John B","1 to 3"
"THE","200","Professional Preparation","91372","C","TD","M","5","0","TBA","","       ","","","Greeley, Lynne ","1 to 3"
"THE","200","Professional Preparation","91373","D","TD","M","5","0","TBA","","       ","","","Modereger, Jeffrey Robin","1 to 3"
"THE","200","Professional Preparation","91374","E","TD","M","5","0","TBA","","       ","","","Ramos, Gregory ","1 to 3"
