 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor First,Instructor Last,Credits
PRNU,129,Fam Care/Chldbrg Women&Newborn,90231,A,LEC,M,74,69,08:30,11:30,  W     ,L/L CM,315,Rebecca,Montgomery,4
PRNU,129,Fam Care/Chldbrg Women&Newborn,90234,A01,CLN,M,8,8,14:00,21:00,  W  F   ,FAHC,SEE NOTES,Allison,Surks,0
PRNU,129,Fam Care/Chldbrg Women&Newborn,90236,A02,CLN,M,9,8,06:45,14:00,   R    ,FAHC,SEE NOTES,Rebecca,Montgomery,0
PRNU,129,Fam Care/Chldbrg Women&Newborn,90237,A03,CLN,M,8,7,14:00,21:00, T      ,ROWELL,237,Catharine,Muskus,0
PRNU,129,Fam Care/Chldbrg Women&Newborn,90238,A04,CLN,M,8,8,14:00,21:00, T      ,ROWELL,237,Catharine,Muskus,0
PRNU,129,Fam Care/Chldbrg Women&Newborn,90239,A05,CLN,M,9,8,14:00,21:00,  W  F   ,FAHC,SEE NOTES,Allison,Surks,0
PRNU,129,Fam Care/Chldbrg Women&Newborn,90240,A06,CLN,M,8,8,14:00,21:00,  W  F   ,FAHC,SEE NOTES,Allison,Surks,0
PRNU,129,Fam Care/Chldbrg Women&Newborn,90241,A07,CLN,M,8,8,14:00,21:00,   R    ,ROWELL,237,Katherine,Plummer,0
PRNU,129,Fam Care/Chldbrg Women&Newborn,90242,A08,CLN,M,8,6,14:00,21:00, T      ,ROWELL,237,Rebecca,Montgomery,0
PRNU,129,Fam Care/Chldbrg Women&Newborn,90243,A09,CLN,M,8,8,14:00,21:00,  W  F   ,FAHC,SEE NOTES,Allison,Surks,0
PRNU,132,Caring for Child W/Alter Hlth,90244,A,LEC,M,49,47,16:05,19:05,M       ,LAFAYE,L207,Kelly,Lu,5
PRNU,132,Caring for Child W/Alter Hlth,93831,A01,CLN,M,8,8,07:00,13:30, T W     ,FAHC,SEE NOTES,Diane,Sande,0
PRNU,132,Caring for Child W/Alter Hlth,90245,A02,CLN,M,8,8,11:00,17:30,  W R    ,FAHC,SEE NOTES,Joanne,Barton,0
PRNU,132,Caring for Child W/Alter Hlth,90246,A03,CLN,M,8,8,07:00,13:30, T W     ,FAHC,SEE NOTES,Diane,Sande,0
PRNU,132,Caring for Child W/Alter Hlth,90247,A04,CLN,M,8,8,11:00,17:30,  W R    ,FAHC,SEE NOTES,Joanne,Barton,0
PRNU,132,Caring for Child W/Alter Hlth,90253,A05,CLN,M,9,8,08:00,14:30, T W     ,FAHC,SEE NOTES,Christina,Melvin,0
PRNU,132,Caring for Child W/Alter Hlth,93832,A06,CLN,M,8,7,08:00,14:30, T  R    ,FAHC,SEE NOTES,Catharine,Muskus,0
PRNU,231,Exp Chronic Ill & End of Life,90255,A,LEC,M,65,63,08:30,11:30,    F   ,KALKIN,110,Christina,Melvin,3
PRNU,234,Care Adlts/Elders w/Alt HlthII,90256,A,LEC,M,65,65,12:50,14:20,M    F   ,L/L CM,315,Linda,Greenfield,6
PRNU,234,Care Adlts/Elders w/Alt HlthII,90257,A01,CLN,M,8,8,07:00,16:00, T W     ,FAHC,SEE NOTES,Stuart,Whitney,0
PRNU,234,Care Adlts/Elders w/Alt HlthII,90258,A02,CLN,M,8,8,07:00,16:00, T W     ,FAHC,SEE NOTES,Julie,Tryhorne,0
PRNU,234,Care Adlts/Elders w/Alt HlthII,90259,A03,CLN,M,9,8,07:00,16:00, T W     ,FAHC,SEE NOTES,Carole,McCay,0
PRNU,234,Care Adlts/Elders w/Alt HlthII,90260,A04,CLN,M,8,8,07:00,16:00, T W     ,FAHC,SEE NOTES,Judith,Cohen,0
PRNU,234,Care Adlts/Elders w/Alt HlthII,90261,A05,CLN,M,8,8,07:00,16:00, T W     ,FAHC,SEE NOTES,Stuart,Whitney,0
PRNU,234,Care Adlts/Elders w/Alt HlthII,90262,A06,CLN,M,8,8,07:00,16:00, T W     ,OFFCMP,SEE NOTES,Carole,McCay,0
PRNU,234,Care Adlts/Elders w/Alt HlthII,90263,A07,CLN,M,8,8,07:00,16:00, T W     ,FAHC,SEE NOTES,Jane,Birnn,0
PRNU,234,Care Adlts/Elders w/Alt HlthII,90264,A08,CLN,M,8,9,07:00,16:00, T W     ,FAHC,SEE NOTES,Robin,Frantz,0
PRNU,235,Care Indv w/Alt in Mental Hlth,90266,A,LEC,M,16,16,08:30,11:30,M       ,WATERM,456,Maureen,Curley,5
PRNU,235,Care Indv w/Alt in Mental Hlth,90267,A01,CLN,M,8,8,08:00,14:30, T W     ,OFFCMP,SEE NOTES,Brenda,Hamel-Bissell,0
PRNU,235,Care Indv w/Alt in Mental Hlth,90268,A02,CLN,M,8,8,08:00,14:30, T W     ,FAHC,SEE NOTES,Maureen,Curley,0
PRNU,263,Prof Nursing Pract&Soc Justice,93849,DL1,LCLB,C,28,28,16:00,18:45,   R    ,OFFCMP,SEE NOTES,Sarah,Abrams,5
PRNU,263,Prof Nursing Pract&Soc Justice,93848,Z1,LCLB,C,24,14,16:00,18:45,   R    ,LAFAYE,L400,Sarah,Abrams,5
PSS,003,D2:Coffee Ecol & Livelihoods,93301,Z1,LEC,C,50,17,10:40,11:30,M  W  F   ,L/L CM,216,V. Ernesto,Mendez,3
PSS,010,Home & Garden Horticulture,90082,A,LEC,M,200,188,17:30,18:45, T  R    ,ML SCI,235,Mark,Starrett,3
PSS,010,Home & Garden Horticulture,94582,Z1,LEC,C,25,3,17:30,18:45, T  R    ,ML SCI,235,Mark,Starrett,3
PSS,021,Introduction to Ecological Agr,90083,A,LEC,M,100,84,13:00,14:15, T  R    ,FLEMIN,101,Stacey,Waterman,3
PSS,095,Home & Garden Horticulture Lab,93263,A,LAB,M,20,20,12:50,15:50,M       ,AIKEN,119,Mark,Starrett,1
PSS,095,Home & Garden Horticulture Lab,93278,B,LAB,M,20,18,12:50,15:50,  W     ,AIKEN,119,Mark,Starrett,1
PSS,095,Home & Garden Horticulture Lab,93316,C,LAB,M,20,20,12:50,15:50,    F   ,AIKEN,119,Mark,Starrett,1
PSS,095,Home & Garden Horticulture,94492,D,LAB,M,20,18,08:30,11:30,    F   ,AIKEN,119,Mark,Starrett,1
PSS,095,Garden for Human Hlth/HlthEnvr,94008,Z2,LEC,C,22,21,17:10,20:10,  W     ,ML SCI,107,Barbara,Raab,3
PSS,106,Entomology & Pest Mgmt,90119,A,LAB,M,30,20,17:30,20:15,   R    ,HILLS,122,Jon,Turmel,4
PSS,112,Weed Ecology & Management,93998,A,LEC,M,30,19,12:50,15:50,M       ,HILLS,017,Sidney,Bosworth,3
PSS,117,Plant Pathology,93551,A,LCLB,M,36,28,17:10,20:10,  W     ,HILLS,122,Terrence,Delaney,4
PSS,121,Indoor Plants,93280,OL1,ONL,C,20,18,TBA,,       ,ONLINE,SEE NOTES,Leonard,Perry,1
PSS,123,Garden Flowers,93279,OL1,ONL,C,20,21,TBA,,       ,ONLINE,SEE NOTES,Leonard,Perry,2
PSS,125,Woody Landscape Plants,90123,A,LEC,M,36,19,11:30,14:15, T  R    ,HILLS,017,Mark,Starrett,4
PSS,137,Landscape Design Fundamentals,90127,A,LEC,M,15,12,14:30,17:15, T  R    ,HILLS,228,Jane,Sorensen,3
PSS,143,Forage and Pasture Mgmnt,93318,A,LEC,M,30,9,12:50,15:50,  W     ,HILLS,017,Sidney,Bosworth,4
PSS,158,Internship:Eco Ag/Lndscape Hrt,93302,A,INTN,M,15,4,TBA,,       ,,,Mark,Starrett,3 to 6
PSS,158,Internship:Eco Ag/Lndscape Hrt,93303,B,INTN,M,15,2,TBA,,       ,,,Yolanda,Chen,3 to 6
PSS,161,Fundamentals of Soil Science,90132,A,LEC,M,64,77,08:30,09:45, T  R    ,STAFFO,101,Josef,Gorres,4
PSS,161,Fundamentals of Soil Science,90142,A01,LAB,M,16,24,11:45,15:50,M       ,HILLS,122,Josef,Gorres,0
PSS,161,Fundamentals of Soil Science,90144,A02,LAB,M,16,19,13:00,17:15, T      ,HILLS,020,Josef,Gorres,0
PSS,161,Fundamentals of Soil Science,93372,A03,LAB,M,16,20,08:30,12:35,  W     ,HILLS,020,Josef,Gorres,0
PSS,161,Fundamentals of Soil Science,90145,A04,LAB,M,16,14,12:50,16:55,  W     ,HILLS,020,Josef,Gorres,0
PSS,195,Common Grnd Farm Presentations,93373,A,LEC,M,15,0,11:30,12:45, T      ,HILLS,020,Yolanda,Chen,1
PSS,195,Urban Agriculture,93262,Z1,LEC,C,26,28,10:40,11:30,M  W  F   ,HILLS,017,John,Hayden,3
PSS,195,Drawing & Painting Botanicals,93983,Z2,LEC,C,15,8,13:55,16:55,  W     ,HILLS,228,Jane,Neroni,3
PSS,197,Woody Plants TA,94420,A,IS,M,1,1,TBA,,       ,,,Mark,Starrett,3
PSS,197,Home Horticulture Lab TA,94464,B,IS,M,6,6,TBA,,       ,ONCMP,SEE NOTES,Mark,Starrett,1 to 6
PSS,197,Interior Plant Maintenance,94493,C,IS,M,1,1,TBA,,       ,ONCMP,SEE NOTES,Mark,Starrett,1
PSS,197,Hort. Business Development,94494,D,IS,M,1,1,TBA,,       ,ONCMP,SEE NOTES,Mark,Starrett,1
PSS,197,Soil Biology Methods,94620,E,IS,M,1,1,TBA,,       ,ONCMP,SEE NOTES,Deborah,Neher,3
PSS,197,Weed Ecology TA,94682,F,IS,M,2,2,TBA,,       ,,,Sidney,Bosworth,2
PSS,197,Fruit Culture,94684,G,IS,M,1,0,TBA,,       ,,,Sidney,Bosworth,3
PSS,212,SL:Advanced Agroecology,92717,A,LEC,M,30,17,10:00,11:15, T  R    ,ROWELL,102,V. Ernesto,Mendez,4
PSS,212,Advanced Agroecology,92718,A01,LAB,M,15,10,13:00,15:45,   R    ,HILLS,020,V. Ernesto,Mendez,0
PSS,212,Advanced Agroecology,92719,A02,LAB,M,15,7,11:45,14:45,    F   ,HILLS,020,V. Ernesto,Mendez,0
PSS,297,Adv Research in Fungal Dev,94614,A,IS,M,3,3,TBA,,       ,ONCMP,SEE NOTES,Scott,Costa,3
PSS,297,Advanced Garden Flowers,94641,B,IS,M,1,1,TBA,,       ,ONCMP,SEE NOTES,Leonard,Perry,1 to 6
PSS,297,Advanced Indoor Plants,94643,C,IS,M,1,1,TBA,,       ,ONCMP,SEE NOTES,Leonard,Perry,1
PSS,297,Fund Soil Sci for Grad Studnts,94644,D,IS,M,10,2,08:30,09:45, T  R    ,,,Josef,Gorres,4
PSS,297,Senior Thesis,94674,E,IS,M,1,1,TBA,,       ,,,Deborah,Neher,2
PSS,297,Applied Biostatistics,94700,F,IS,M,1,0,TBA,,       ,ONCMP,SEE NOTES,Deborah,Neher,3
PSS,301,Plant Science Colloquium,90202,A,LEC,M,30,9,12:50,14:10,    F   ,HILLS,017,Deborah,Neher,1
PSS,381,Graduate Special Topics,90203,A,TD,M,15,0,TBA,,       ,,,Deborah,Neher,1 to 3
PSS,381,Food  Energy & Quality of Life,94581,IW1,LEC,C,10,0,TBA,,       ,OFFCMP,SEE NOTES,Robert,Costanza,3
PSS,391,Master's Thesis Research,90204,A,TD,M,15,10,TBA,,       ,,,Deborah,Neher,1 to 18
PSS,393,Graduate Seminar Series,94457,A,SEM,M,35,5,14:30,15:50,    F   ,HILLS,017,Donald,Ross,1
PSS,491,Doctoral Dissertation Research,90205,A,TD,M,15,7,TBA,,       ,,,Deborah,Neher,1 to 18
PSTG,299,Visiting Grad,90009,A,INTN,M,10,2,TBA,,       ,,,Michaele,Cook,0
PSTG,777,U Washington Seminar,92743,A,SEM,M,10,2,TBA,,       ,,,.,Staff,12  
PSYC,001,General Psychology,90089,A,LEC,M,210,203,08:30,09:45, T  R    ,BLLNGS,LH,Lawrence,Rudiger,3
PSYC,001,General Psychology,90090,B,LEC,M,185,184,08:00,09:15,M  W     ,BLLNGS,LH,Lawrence,Rudiger,3
PSYC,001,General Psychology,90092,C,LEC,M,180,176,16:00,17:15, T  R    ,ROWELL,103,Lawrence,Rudiger,3
